Time_seq,Hour,Pond,Treatment,Chlorophyll_RFU,Cond_uScm,BGAPC_RFU,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
6,4,ERL152,NF,0.16,91.3,-0.2,11.44,7.92,3.48,138.98,7.05
6,5,ERL152,NF,0.19,91.38,-0.16,11.39,7.91,3.49,139.16,7.03
6,6,ERL152,NF,0.18,91.4,-0.17,11.38,7.9,3.5,139.2,7.02
6,7,ERL152,NF,0.16,91.32,-0.18,11.36,7.89,3.51,139.2,7
6,8,ERL152,NF,0.18,91.3,-0.18,11.35,7.89,3.51,139.2,6.99
6,9,ERL152,NF,0.15,91.3,-0.19,11.32,7.88,3.51,139.19,6.99
6,10,ERL152,NF,0.15,91.3,-0.21,11.33,7.88,3.5,139.15,6.99
6,11,ERL152,NF,0.14,91.28,-0.18,11.34,7.88,3.46,139.1,7
6,12,ERL152,NF,0.13,91.37,-0.17,11.34,7.88,3.44,139.1,7.02
6,13,ERL152,NF,0.12,91.31,-0.16,11.34,7.88,3.45,139.1,7.03
6,14,ERL152,NF,0.14,91.39,-0.18,11.33,7.87,3.43,139.1,7.06
6,15,ERL152,NF,0.12,91.52,-0.18,11.34,7.88,3.41,139.1,7.09
6,16,ERL152,NF,0.11,91.76,-0.16,11.38,7.88,3.34,139.08,7.18
6,17,ERL152,NF,0.11,91.66,-0.18,11.38,7.89,3.36,139,7.17
6,18,ERL152,NF,0.17,91.8,-0.18,11.48,7.91,3.26,138.96,7.23
6,19,ERL152,NF,0.19,91.7,-0.17,11.48,7.91,3.36,139.09,7.16
7,20,ERL152,NF,0.17,91.49,-0.18,11.43,7.9,3.43,139,7.1
7,21,ERL152,NF,0.17,91.35,-0.18,11.41,7.89,3.49,139,7.06
7,22,ERL152,NF,0.17,91.26,-0.19,11.4,7.89,3.48,139,7.01
7,23,ERL152,NF,0.18,91.2,-0.19,11.42,7.89,3.47,139.02,6.99
7,,ERL152,NF,0.09,91.2,-0.21,11.44,7.9,3.44,139.1,6.96
7,0,ERL152,NF,0.19,91.06,-0.19,11.45,7.9,3.45,139.1,6.92
7,1,ERL152,NF,0.15,90.96,-0.18,11.44,7.9,3.46,139.09,6.88
7,2,ERL152,NF,0.23,90.82,-0.17,11.43,7.89,3.46,139.09,6.83
0,20,ERL85,NF,0.04,104.27,0.14,10.57,8.56,2.07,153.88,8.12
0,21,ERL85,NF,0.04,104.15,0.13,10.57,8.56,2.09,153.89,8.09
0,22,ERL85,NF,0.05,104.12,0.14,10.56,8.55,2.11,153.9,8.07
0,23,ERL85,NF,0.04,104.1,0.14,10.54,8.54,2.11,153.92,8.07
0,0,ERL85,NF,0.05,104.11,0.15,10.49,8.52,2.12,154,8.06
0,1,ERL85,NF,0.02,104.1,0.13,10.48,8.51,2.12,154,8.03
0,2,ERL85,NF,0.04,104.08,0.14,10.45,8.5,2.13,154,8.02
0,3,ERL85,NF,0.07,104,0.14,10.43,8.5,2.14,154,7.99
0,4,ERL85,NF,0.04,104,0.14,10.42,8.5,2.16,154,7.99
0,5,ERL85,NF,0.03,104,0.14,10.4,8.49,2.16,154.02,7.99
0,6,ERL85,NF,0.05,104,0.14,10.38,8.47,2.16,154.1,7.97
0,7,ERL85,NF,0.01,104,0.12,10.35,8.46,2.17,154.1,7.96
0,8,ERL85,NF,-0.01,103.9,0.14,10.34,8.46,2.16,154.1,7.95
0,9,ERL85,NF,-0.03,103.9,0.14,10.37,8.47,2.14,154.1,7.96
0,10,ERL85,NF,-0.03,103.99,0.14,10.4,8.48,2.11,154.01,7.99
0,11,ERL85,NF,-0.01,104,0.13,10.45,8.49,2.08,154,8.01
0,12,ERL85,NF,-0.03,104.12,0.13,10.49,8.5,2.05,154,8.04
0,13,ERL85,NF,-0.06,104.3,0.1,10.55,8.52,2.02,154.08,8.08
0,14,ERL85,NF,-0.06,104.61,0.11,10.54,8.52,1.98,154.16,8.17
0,15,ERL85,NF,-0.05,104.87,0.11,10.54,8.52,1.95,154.2,8.26
0,16,ERL85,NF,-0.02,104.99,0.1,10.63,8.55,1.96,154.2,8.29
0,17,ERL85,NF,0,105.4,0.09,10.57,8.53,1.91,154.2,8.42
0,18,ERL85,NF,0.01,105.4,0.1,10.57,8.53,1.92,154.2,8.4
0,19,ERL85,NF,0.03,105.45,0.11,10.61,8.54,1.92,154.2,8.44
1,20,ERL85,NF,0.02,105.43,0.11,10.61,8.54,1.93,154.2,8.43
1,21,ERL85,NF,0.01,105.3,0.1,10.61,8.54,1.95,154.2,8.4
1,22,ERL85,NF,0.02,105.19,0.11,10.64,8.55,1.96,154.19,8.37
1,23,ERL85,NF,0.01,105.03,0.11,10.65,8.56,1.96,154.1,8.32
1,0,ERL85,NF,0.03,104.8,0.12,10.64,8.55,1.98,154.1,8.25
1,1,ERL85,NF,0.04,104.65,0.13,10.61,8.54,2,154.1,8.19
1,2,ERL85,NF,0.03,104.56,0.12,10.57,8.53,2.01,154.19,8.15
1,3,ERL85,NF,0.03,104.43,0.13,10.56,8.52,2.02,154.2,8.11
1,4,ERL85,NF,0.03,104.32,0.13,10.55,8.52,2.06,154.15,8.08
1,5,ERL85,NF,0.03,104.26,0.13,10.53,8.51,2.08,154.1,8.06
1,6,ERL85,NF,0.05,104.13,0.13,10.52,8.51,2.08,154.1,8.02
1,7,ERL85,NF,0.04,104.1,0.14,10.51,8.5,2.08,154.1,8
1,8,ERL85,NF,0.01,104.06,0.13,10.48,8.49,2.08,154.1,7.99
1,9,ERL85,NF,-0.01,104,0.13,10.47,8.48,2.08,154.1,7.99
1,10,ERL85,NF,-0.03,104.07,0.12,10.48,8.49,2.07,154.1,7.99
1,11,ERL85,NF,-0.03,104.1,0.12,10.49,8.49,2.03,154.06,8.02
1,12,ERL85,NF,-0.04,104.1,0.11,10.66,8.55,2.05,153.9,8.04
1,13,ERL85,NF,-0.03,104.1,0.12,10.75,8.58,2.04,153.9,8.05
1,14,ERL85,NF,-0.04,104.28,0.11,10.73,8.58,1.98,153.9,8.12
1,15,ERL85,NF,-0.03,104.52,0.11,10.63,8.54,1.9,153.9,8.2
1,16,ERL85,NF,-0.01,104.69,0.11,10.62,8.53,1.9,154,8.24
1,17,ERL85,NF,-0.01,104.7,0.1,10.61,8.53,1.91,154,8.24
1,18,ERL85,NF,0.01,104.9,0.1,10.58,8.52,1.87,154,8.3
1,19,ERL85,NF,0.03,104.98,0.11,10.61,8.53,1.88,154,8.33
2,20,ERL85,NF,0.05,104.84,0.11,10.66,8.55,1.93,154,8.29
2,21,ERL85,NF,0.04,104.8,0.12,10.67,8.55,1.94,154,8.27
2,22,ERL85,NF,0.04,104.7,0.11,10.7,8.56,1.95,154,8.25
2,23,ERL85,NF,0.03,104.7,0.12,10.72,8.57,1.96,154,8.24
2,0,ERL85,NF,0.04,104.66,0.12,10.68,8.55,1.96,154,8.22
2,1,ERL85,NF,0.01,104.59,0.13,10.65,8.55,1.96,154,8.2
2,2,ERL85,NF,0.04,104.48,0.13,10.66,8.55,1.97,153.97,8.18
2,3,ERL85,NF,0.04,104.42,0.13,10.65,8.54,1.98,153.9,8.16
2,4,ERL85,NF,0.04,104.35,0.14,10.63,8.53,2,153.9,8.15
2,5,ERL85,NF,0.05,104.27,0.14,10.61,8.52,1.99,153.9,8.13
2,6,ERL85,NF,0.06,104.21,0.13,10.59,8.52,2,153.9,8.12
2,7,ERL85,NF,0.04,104.2,0.12,10.58,8.51,2,153.88,8.11
2,8,ERL85,NF,0.02,104.2,0.13,10.56,8.51,2,153.8,8.11
2,9,ERL85,NF,0,104.2,0.12,10.55,8.5,2.01,153.8,8.11
2,10,ERL85,NF,-0.01,104.2,0.12,10.55,8.49,2.01,153.8,8.11
2,11,ERL85,NF,-0.01,104.2,0.11,10.55,8.5,1.99,153.8,8.12
2,12,ERL85,NF,-0.02,104.2,0.12,10.58,8.5,1.99,153.79,8.11
2,13,ERL85,NF,0,104.2,0.11,10.63,8.52,1.98,153.71,8.12
2,14,ERL85,NF,-0.02,104.2,0.1,10.64,8.52,1.96,153.65,8.15
2,15,ERL85,NF,-0.01,104.32,0.12,10.67,8.54,1.93,153.6,8.2
2,16,ERL85,NF,-0.01,104.4,0.09,10.66,8.54,1.92,153.59,8.24
2,17,ERL85,NF,0,104.4,0.11,10.77,8.58,1.94,153.5,8.24
2,18,ERL85,NF,0,104.39,0.11,10.74,8.57,1.93,153.5,8.25
2,19,ERL85,NF,0.04,104.22,0.12,10.82,8.59,1.96,153.39,8.22
3,20,ERL85,NF,0.06,104.16,0.13,10.81,8.59,1.97,153.4,8.2
3,21,ERL85,NF,0.03,104.05,0.11,10.79,8.58,1.99,153.4,8.16
3,22,ERL85,NF,0.03,104,0.12,10.75,8.56,2.01,153.43,8.13
3,23,ERL85,NF,0.02,104,0.12,10.7,8.55,2.03,153.51,8.12
3,0,ERL85,NF,0.04,104,0.13,10.64,8.52,2.06,153.6,8.09
3,1,ERL85,NF,0.05,104,0.13,10.6,8.51,2.07,153.64,8.08
3,2,ERL85,NF,0.04,103.98,0.12,10.57,8.5,2.09,153.7,8.05
3,3,ERL85,NF,0.04,103.86,0.12,10.58,8.5,2.08,153.7,8.02
3,4,ERL85,NF,0.05,103.8,0.13,10.57,8.5,2.08,153.7,7.98
3,5,ERL85,NF,0.05,103.76,0.13,10.55,8.49,2.09,153.7,7.98
3,6,ERL85,NF,0.06,103.7,0.14,10.55,8.49,2.1,153.74,7.96
3,7,ERL85,NF,0.03,103.7,0.12,10.52,8.47,2.09,153.8,7.95
3,8,ERL85,NF,0.01,103.7,0.13,10.48,8.45,2.09,153.8,7.93
3,9,ERL85,NF,-0.02,103.7,0.11,10.48,8.44,2.1,153.8,7.93
3,10,ERL85,NF,-0.01,103.7,0.13,10.51,8.46,2.06,153.8,7.92
3,11,ERL85,NF,-0.02,103.74,0.13,10.52,8.46,2.04,153.81,7.95
3,12,ERL85,NF,-0.05,103.93,0.11,10.53,8.47,1.99,153.9,8.01
3,13,ERL85,NF,-0.05,104.08,0.11,10.57,8.48,1.96,153.9,8.06
3,14,ERL85,NF,-0.04,104.36,0.1,10.58,8.48,1.91,153.9,8.16
3,15,ERL85,NF,-0.05,104.56,0.09,10.6,8.49,1.89,153.9,8.22
3,16,ERL85,NF,-0.04,104.74,0.09,10.63,8.5,1.86,153.9,8.28
3,17,ERL85,NF,-0.03,104.85,0.08,10.65,8.51,1.85,153.9,8.31
3,18,ERL85,NF,-0.02,104.67,0.1,10.73,8.54,1.88,153.9,8.24
3,19,ERL85,NF,0.01,104.52,0.11,10.77,8.56,1.9,153.88,8.2
4,20,ERL85,NF,0.01,104.33,0.11,10.81,8.58,1.92,153.83,8.15
4,21,ERL85,NF,0.03,104.22,0.11,10.78,8.56,1.92,153.8,8.13
4,22,ERL85,NF,0.03,104.14,0.13,10.8,8.57,1.94,153.8,8.11
4,23,ERL85,NF,0.02,104.01,0.12,10.8,8.57,1.96,153.79,8.06
4,0,ERL85,NF,0.03,103.81,0.13,10.8,8.57,2,153.8,7.99
4,1,ERL85,NF,0.06,103.75,0.14,10.77,8.55,2.01,153.8,7.96
4,2,ERL85,NF,0.04,103.61,0.13,10.75,8.55,2.03,153.8,7.91
4,3,ERL85,NF,0.06,103.47,0.12,10.71,8.53,2.04,153.86,7.85
4,4,ERL85,NF,0.04,103.47,0.13,10.65,8.51,2.06,153.9,7.83
4,5,ERL85,NF,0.04,103.29,0.14,10.63,8.5,2.06,153.96,7.77
4,6,ERL85,NF,0.05,103.14,0.15,10.62,8.5,2.07,154,7.71
4,7,ERL85,NF,0,103.06,0.13,10.62,8.5,2.06,153.97,7.69
4,8,ERL85,NF,-0.02,103,0.14,10.63,8.5,2.07,153.9,7.67
4,9,ERL85,NF,-0.01,103,0.12,10.66,8.51,2.05,153.9,7.68
4,10,ERL85,NF,-0.03,103.14,0.12,10.73,8.52,2.05,154.14,7.68
4,11,ERL85,NF,-0.04,103.36,0.14,10.74,8.52,2.02,154.39,7.7
4,12,ERL85,NF,-0.06,103.51,0.12,10.67,8.5,1.96,154.4,7.75
4,13,ERL85,NF,-0.05,103.59,0.11,10.7,8.51,1.93,154.27,7.8
4,14,ERL85,NF,-0.04,103.6,0.11,10.68,8.51,1.88,154.13,7.85
4,15,ERL85,NF,-0.03,103.6,0.12,10.71,8.52,1.9,154.07,7.84
4,16,ERL85,NF,-0.03,103.6,0.12,10.73,8.53,1.89,154.01,7.85
4,17,ERL85,NF,-0.01,103.6,0.11,10.75,8.53,1.86,154,7.87
4,18,ERL85,NF,0.01,103.63,0.12,10.78,8.55,1.86,154.06,7.87
4,19,ERL85,NF,0.01,103.52,0.12,10.81,8.56,1.88,154,7.83
5,20,ERL85,NF,0.02,103.4,0.14,10.84,8.57,1.9,154,7.79
5,21,ERL85,NF,0.03,103.22,0.13,10.87,8.58,1.93,154,7.74
5,22,ERL85,NF,0.02,103.11,0.14,10.88,8.58,1.97,153.92,7.71
5,23,ERL85,NF,0.03,102.97,0.14,10.88,8.58,2,154,7.66
5,0,ERL85,NF,0.04,102.9,0.15,10.85,8.57,2.03,154,7.63
5,1,ERL85,NF,0.04,102.9,0.15,10.88,8.58,2.02,154,7.62
5,2,ERL85,NF,0.02,102.8,0.14,10.85,8.57,2.03,154,7.6
5,3,ERL85,NF,0.03,102.8,0.14,10.82,8.56,2.03,154.09,7.59
5,4,ERL85,NF,0.02,102.76,0.14,10.79,8.54,2.04,154.1,7.56
5,5,ERL85,NF,0.03,102.7,0.15,10.75,8.53,2.04,154.1,7.54
5,6,ERL85,NF,0.04,102.7,0.14,10.73,8.53,2.06,154.1,7.54
5,7,ERL85,NF,0.02,102.7,0.15,10.73,8.53,2.06,154.1,7.52
5,8,ERL85,NF,-0.01,102.7,0.14,10.7,8.51,2.04,154.1,7.53
5,9,ERL85,NF,-0.02,102.7,0.13,10.74,8.53,2.03,154.08,7.52
5,10,ERL85,NF,-0.02,102.7,0.13,10.77,8.54,2.02,154.02,7.55
5,11,ERL85,NF,-0.02,102.7,0.12,10.84,8.56,2.02,153.94,7.57
5,12,ERL85,NF,-0.01,102.65,0.14,10.98,8.61,2.06,153.89,7.56
5,13,ERL85,NF,-0.02,102.81,0.13,10.97,8.59,2.03,154.12,7.57
5,14,ERL85,NF,-0.02,102.9,0.13,10.91,8.58,1.99,154.1,7.61
5,15,ERL85,NF,-0.01,102.9,0.12,10.88,8.57,1.97,154.1,7.62
5,16,ERL85,NF,0,102.89,0.14,10.91,8.58,1.99,154.07,7.61
5,17,ERL85,NF,0.02,102.74,0.13,11.11,8.65,2.02,153.92,7.59
5,18,ERL85,NF,0.02,102.63,0.12,11.04,8.62,2.01,153.79,7.58
5,19,ERL85,NF,0.03,102.51,0.14,11.01,8.61,2.02,153.7,7.56
6,20,ERL85,NF,0.03,102.4,0.16,10.96,8.59,2.02,153.7,7.54
6,21,ERL85,NF,0,102.4,0.13,10.95,8.59,2.03,153.7,7.53
6,22,ERL85,NF,0.01,102.37,0.14,10.94,8.58,2.03,153.7,7.51
6,23,ERL85,NF,0.04,102.3,0.15,10.92,8.58,2.04,153.7,7.51
6,0,ERL85,NF,0.04,102.3,0.15,10.89,8.57,2.05,153.73,7.49
6,1,ERL85,NF,0.04,102.4,0.16,10.87,8.56,2.05,153.8,7.5
6,2,ERL85,NF,0.04,102.4,0.15,10.84,8.55,2.06,153.85,7.5
6,3,ERL85,NF,0.03,102.4,0.16,10.82,8.54,2.08,153.9,7.49
6,4,ERL85,NF,0.05,102.39,0.15,10.79,8.53,2.07,153.9,7.47
6,5,ERL85,NF,0.03,102.3,0.14,10.8,8.53,2.08,153.9,7.45
6,6,ERL85,NF,0.04,102.3,0.16,10.81,8.54,2.09,153.9,7.47
6,7,ERL85,NF,0.01,102.3,0.14,10.8,8.54,2.1,153.9,7.45
6,8,ERL85,NF,-0.01,102.3,0.14,10.77,8.52,2.08,153.92,7.45
6,9,ERL85,NF,-0.03,102.3,0.14,10.75,8.51,2.09,154,7.44
6,10,ERL85,NF,-0.03,102.3,0.13,10.75,8.51,2.07,154,7.44
6,11,ERL85,NF,-0.03,102.3,0.14,10.76,8.51,2.06,153.95,7.46
6,12,ERL85,NF,-0.03,102.3,0.15,10.78,8.51,2.04,153.88,7.45
6,13,ERL85,NF,-0.03,102.35,0.12,10.79,8.52,2.03,153.82,7.48
6,14,ERL85,NF,-0.03,102.45,0.13,10.79,8.52,2,153.8,7.51
6,15,ERL85,NF,-0.05,102.59,0.12,10.8,8.52,1.95,153.8,7.57
6,16,ERL85,NF,-0.04,102.67,0.13,10.8,8.52,1.93,153.8,7.59
6,17,ERL85,NF,-0.02,102.65,0.13,10.84,8.54,1.94,153.8,7.58
6,18,ERL85,NF,0,102.52,0.13,10.97,8.59,1.98,153.77,7.55
6,19,ERL85,NF,0.05,102.3,0.15,11.03,8.61,2.03,153.7,7.49
7,20,ERL85,NF,0.05,102.21,0.16,11.02,8.6,2.03,153.72,7.45
7,21,ERL85,NF,0.03,102.04,0.15,11.01,8.6,2.05,153.8,7.39
7,22,ERL85,NF,0.04,101.9,0.16,10.96,8.59,2.06,153.8,7.34
7,23,ERL85,NF,0.05,101.79,0.16,10.96,8.58,2.06,153.8,7.29
7,0,ERL85,NF,0.06,101.69,0.17,10.93,8.57,2.09,153.81,7.25
7,1,ERL85,NF,0.01,101.65,0.16,10.91,8.56,2.07,153.9,7.23
7,2,ERL85,NF,0.04,101.6,0.17,10.89,8.55,2.09,153.91,7.2
