Time_seq,Hour,Ten_min,Pond,Treatment,Chlorophyll_RFU,Chlorophyll_ugL,Cond_uScm,BGAPC_RFU,BGAPC_ugL,ODO_sat,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
6,3,2,B3P2,D,0.9,3.58,45.7,-0.62,-0.62,95.22,11.84,6.77,6.64,71.7,6.01
6,3,3,B3P2,D,0.8,3.27,45.7,-0.64,-0.64,95.15,11.84,6.77,6.65,71.7,6.01
6,3,4,B3P2,D,0.9,3.58,45.7,-0.63,-0.63,95.1,11.84,6.76,6.64,71.7,6
6,3,5,B3P2,D,0.78,3.21,45.7,-0.63,-0.63,95.02,11.82,6.76,6.65,71.7,6
6,4,0,B3P2,D,0.86,3.46,45.7,-0.63,-0.63,95.03,11.83,6.76,6.64,71.7,6
6,4,1,B3P2,D,0.8,3.26,45.7,-0.65,-0.65,95.07,11.83,6.76,6.64,71.7,6
6,4,2,B3P2,D,0.7,2.94,45.7,-0.72,-0.72,95.03,11.83,6.76,6.64,71.7,5.99
6,4,3,B3P2,D,0.68,2.88,45.7,-0.66,-0.66,95.02,11.83,6.76,6.63,71.7,5.99
6,4,4,B3P2,D,0.6,2.61,45.68,-0.7,-0.7,95.07,11.84,6.76,6.64,71.7,5.99
6,4,5,B3P2,D,0.83,3.35,45.6,-0.66,-0.66,95.16,11.85,6.76,6.64,71.7,5.99
6,5,0,B3P2,D,0.79,3.23,45.6,-0.63,-0.63,95.12,11.84,6.76,6.64,71.7,5.98
6,5,1,B3P2,D,0.9,3.6,45.6,-0.64,-0.64,95.1,11.84,6.76,6.64,71.63,5.98
6,5,2,B3P2,D,0.91,3.63,45.6,-0.66,-0.66,95.05,11.83,6.76,6.64,71.67,5.99
6,5,3,B3P2,D,0.99,3.87,45.6,-0.61,-0.61,95.03,11.84,6.76,6.64,71.62,5.98
6,5,4,B3P2,D,0.9,3.6,45.6,-0.65,-0.65,94.97,11.83,6.76,6.64,71.6,5.97
6,5,5,B3P2,D,1.04,4.06,45.6,-0.67,-0.67,94.95,11.83,6.75,6.64,71.6,5.97
6,6,0,B3P2,D,0.99,3.89,45.6,-0.58,-0.58,94.97,11.83,6.75,6.64,71.6,5.96
6,6,1,B3P2,D,0.97,3.8,45.6,-0.6,-0.6,94.9,11.82,6.75,6.66,71.6,5.97
6,6,2,B3P2,D,0.97,3.81,45.56,-0.64,-0.64,94.72,11.8,6.75,6.63,71.6,5.96
6,6,3,B3P2,D,1,3.93,45.5,-0.63,-0.63,94.77,11.81,6.75,6.66,71.6,5.95
6,6,4,B3P2,D,1.05,4.1,45.5,-0.63,-0.63,94.7,11.8,6.74,6.65,71.6,5.95
6,6,5,B3P2,D,1.01,3.96,45.5,-0.64,-0.64,94.7,11.8,6.74,6.65,71.6,5.95
6,7,0,B3P2,D,0.88,3.51,45.5,-0.66,-0.66,94.58,11.79,6.74,6.65,71.6,5.94
6,7,1,B3P2,D,0.95,3.74,45.5,-0.66,-0.66,94.48,11.78,6.74,6.65,71.6,5.93
6,7,2,B3P2,D,0.92,3.64,45.5,-0.64,-0.64,94.45,11.77,6.74,6.65,71.6,5.93
6,7,3,B3P2,D,0.91,3.6,45.5,-0.68,-0.68,94.47,11.78,6.74,6.63,71.6,5.92
6,7,4,B3P2,D,0.87,3.48,45.5,-0.64,-0.64,94.38,11.78,6.73,6.65,71.5,5.91
6,7,5,B3P2,D,0.78,3.22,45.5,-0.65,-0.65,94.34,11.77,6.73,6.66,71.5,5.91
6,8,0,B3P2,D,0.82,3.34,45.43,-0.65,-0.65,94.32,11.77,6.73,6.63,71.5,5.91
6,8,1,B3P2,D,0.8,3.28,45.4,-0.67,-0.67,94.33,11.77,6.73,6.64,71.5,5.9
6,8,2,B3P2,D,0.74,3.08,45.4,-0.67,-0.67,94.28,11.77,6.73,6.64,71.5,5.9
6,8,3,B3P2,D,0.66,2.8,45.4,-0.74,-0.74,94.28,11.77,6.73,6.65,71.5,5.89
6,8,4,B3P2,D,0.71,2.98,45.4,-0.67,-0.67,94.25,,6.73,6.64,71.5,5.9
6,8,5,B3P2,D,0.64,2.75,45.4,-0.73,-0.73,94.3,11.77,6.73,6.64,71.5,5.89
6,9,0,B3P2,D,0.61,2.66,45.4,-0.69,-0.69,94.25,11.77,6.73,6.64,71.5,5.89
6,9,1,B3P2,D,0.6,2.64,45.4,-0.69,-0.69,94.28,11.77,6.73,6.62,71.5,5.89
6,9,2,B3P2,D,0.6,2.64,45.4,-0.75,-0.75,94.3,11.77,6.73,6.63,71.5,5.89
6,9,3,B3P2,D,0.6,2.64,45.4,-0.68,-0.68,94.32,11.77,6.73,6.63,71.5,5.9
6,9,4,B3P2,D,0.56,2.48,45.4,-0.71,-0.71,94.33,11.77,6.73,6.62,71.5,5.89
6,9,5,B3P2,D,0.64,2.74,45.4,-0.64,-0.64,94.33,11.77,6.73,6.62,71.5,5.89
6,10,0,B3P2,D,0.64,2.74,45.4,-0.75,-0.75,94.38,11.78,6.73,6.63,71.5,5.89
6,10,1,B3P2,D,0.54,2.45,45.4,-0.7,-0.7,94.38,11.78,6.73,6.62,71.5,5.89
6,10,2,B3P2,D,0.52,2.37,45.4,-0.72,-0.72,94.4,11.79,6.73,6.61,71.5,5.89
6,10,3,B3P2,D,0.46,2.16,45.4,-0.66,-0.66,94.42,11.78,6.73,6.6,71.5,5.89
6,10,4,B3P2,D,0.46,2.15,45.4,-0.68,-0.68,94.5,11.79,6.73,6.66,71.5,5.9
6,10,5,B3P2,D,0.42,2.05,45.4,-0.61,-0.61,94.48,11.79,6.73,6.6,71.5,5.9
6,11,0,B3P2,D,0.34,1.79,45.4,-0.7,-0.7,94.53,11.79,6.73,6.6,71.5,5.9
6,11,1,B3P2,D,0.34,1.78,45.4,-0.68,-0.68,94.55,11.8,6.73,6.59,71.5,5.91
6,11,2,B3P2,D,0.41,2.02,45.4,-0.68,-0.68,94.63,11.8,6.73,6.58,71.5,5.92
6,11,3,B3P2,D,0.24,1.46,45.5,-0.69,-0.69,94.67,11.8,6.73,6.58,71.5,5.93
6,11,4,B3P2,D,0.41,2.02,45.5,-0.72,-0.72,94.77,11.81,6.74,6.57,71.5,5.94
6,11,5,B3P2,D,0.5,2.29,45.5,-0.72,-0.72,94.8,11.82,6.74,6.56,71.5,5.93
6,12,0,B3P2,D,0.49,2.28,45.5,-0.73,-0.73,94.83,11.82,6.74,6.56,71.5,5.94
6,12,1,B3P2,D,0.44,2.09,45.5,-0.65,-0.65,94.88,11.83,6.74,6.55,71.5,5.95
6,12,2,B3P2,D,0.44,2.11,45.5,-0.67,-0.67,94.98,11.84,6.74,6.55,71.5,5.95
6,12,3,B3P2,D,0.37,1.88,45.5,-0.66,-0.66,95.02,11.84,6.74,6.54,71.5,5.96
6,12,4,B3P2,D,0.34,1.79,45.5,-0.74,-0.74,95.07,11.84,6.74,6.56,71.5,5.97
6,12,5,B3P2,D,0.24,1.48,45.5,-0.69,-0.69,95.12,11.84,6.74,6.54,71.5,5.98
6,13,0,B3P2,D,0.39,1.95,45.5,-0.57,-0.57,95.17,11.85,6.74,6.53,71.5,5.99
6,13,1,B3P2,D,0.46,2.17,45.5,-0.72,-0.72,95.25,11.86,6.75,6.53,71.5,6
6,13,2,B3P2,D,0.4,1.97,45.5,-0.79,-0.79,95.35,11.86,6.75,6.53,71.5,6
6,13,3,B3P2,D,0.45,2.14,45.5,-0.7,-0.7,95.4,11.87,6.75,6.53,71.5,6.01
6,13,4,B3P2,D,0.41,2,45.5,-0.62,-0.62,95.43,11.88,6.75,6.52,71.5,6.02
6,13,5,B3P2,D,0.33,1.76,45.52,-0.65,-0.65,95.46,11.87,6.75,6.52,71.5,6.02
6,14,0,B3P2,D,0.42,2.04,45.57,-0.71,-0.71,95.52,11.88,6.76,6.51,71.5,6.03
6,14,1,B3P2,D,0.42,2.05,45.6,-0.68,-0.68,95.6,11.89,6.76,6.51,71.5,6.04
6,14,2,B3P2,D,0.3,1.68,45.6,-0.67,-0.67,95.7,11.9,6.76,6.5,71.5,6.05
6,14,3,B3P2,D,0.35,1.82,45.62,-0.65,-0.65,95.83,11.91,6.76,6.5,71.5,6.07
6,14,4,B3P2,D,0.34,1.77,45.63,-0.68,-0.68,95.8,11.9,6.76,6.49,71.5,6.07
6,14,5,B3P2,D,0.42,2.04,45.65,-0.69,-0.69,95.9,11.91,6.76,6.5,71.5,6.08
6,15,0,B3P2,D,0.43,2.08,45.62,-0.71,-0.71,95.9,11.91,6.77,6.48,71.5,6.08
6,15,1,B3P2,D,0.48,2.23,45.62,-0.72,-0.72,95.95,11.91,6.77,6.48,71.5,6.09
6,15,2,B3P2,D,0.37,1.88,45.7,-0.69,-0.69,96.02,11.92,6.77,6.51,71.5,6.1
6,15,3,B3P2,D,0.39,1.95,45.68,-0.7,-0.7,96.08,11.93,6.77,6.48,71.5,6.11
6,15,4,B3P2,D,0.35,1.81,45.7,-0.68,-0.68,96.1,11.92,6.77,6.48,71.5,6.12
6,15,5,B3P2,D,0.32,1.73,45.7,-0.75,-0.75,96.27,11.94,6.77,6.47,71.5,6.14
6,16,0,B3P2,D,0.42,2.02,45.7,-0.7,-0.7,96.33,11.95,6.78,6.47,,6.15
6,16,1,B3P2,D,0.35,1.82,45.7,-0.72,-0.72,96.42,11.96,6.78,6.47,,6.15
6,16,2,B3P2,D,0.31,1.7,45.75,-0.71,-0.71,96.47,11.96,6.78,6.47,71.5,6.17
6,16,3,B3P2,D,0.32,1.73,45.8,-0.77,-0.77,96.62,11.96,6.78,6.46,71.5,6.18
6,16,4,B3P2,D,0.44,2.11,45.8,-0.65,-0.65,96.55,11.96,6.78,6.46,71.5,6.18
6,16,5,B3P2,D,0.46,2.17,45.8,-0.69,-0.69,96.6,11.97,6.79,6.47,71.5,6.18
6,17,0,B3P2,D,0.49,2.27,45.8,-0.74,-0.74,96.67,11.98,6.79,6.45,71.5,6.18
6,17,1,B3P2,D,0.46,2.18,45.8,-0.69,-0.69,96.75,11.99,6.79,6.45,71.5,6.18
6,17,2,B3P2,D,0.5,2.31,45.8,-0.77,-0.77,96.8,11.99,6.79,6.45,71.5,6.18
6,17,3,B3P2,D,0.58,2.56,45.8,-0.64,-0.64,96.8,12,6.79,6.46,71.5,6.17
6,17,4,B3P2,D,0.57,2.51,45.8,-0.73,-0.73,96.75,11.99,6.79,6.46,71.5,6.17
6,17,5,B3P2,D,0.61,2.64,45.8,-0.69,-0.69,96.83,12,6.79,6.46,71.5,6.17
6,18,0,B3P2,D,0.63,2.72,45.8,-0.73,-0.73,96.93,12.01,6.79,6.46,71.5,6.18
6,18,1,B3P2,D,0.73,3.04,45.8,-0.73,-0.73,96.88,12,6.79,6.47,71.5,6.19
6,18,2,B3P2,D,0.9,3.6,45.8,-0.73,-0.73,96.9,12.01,6.79,6.47,71.5,6.17
6,18,3,B3P2,D,0.78,3.21,45.8,-0.76,-0.76,96.77,12,6.79,6.47,71.5,6.15
6,18,4,B3P2,D,0.87,3.5,45.8,-0.66,-0.66,96.9,12.01,6.79,6.45,71.5,6.16
6,18,5,B3P2,D,0.85,3.42,45.76,-0.6,-0.6,96.95,12.02,6.8,6.47,71.5,6.16
6,19,0,B3P2,D,0.75,3.1,45.7,-0.64,-0.64,96.88,12.01,6.79,6.47,71.5,6.16
6,19,1,B3P2,D,0.89,3.57,45.7,-0.65,-0.65,96.72,12,6.79,6.46,71.5,6.12
6,19,2,B3P2,D,1.04,4.05,45.7,-0.66,-0.66,96.8,12.01,6.79,6.47,71.5,6.12
6,19,3,B3P2,D,0.87,3.49,45.7,-0.61,-0.61,96.77,12,6.79,6.47,71.5,6.14
6,19,4,B3P2,D,0.8,3.26,45.7,-0.64,-0.64,96.72,12,6.79,6.48,71.5,6.14
6,19,5,B3P2,D,0.85,3.43,45.7,-0.69,-0.51,96.68,11.99,6.79,6.49,71.5,6.13
7,20,0,B3P2,D,0.9,3.57,45.7,-0.62,-0.62,96.68,12,6.79,6.49,71.5,6.13
7,20,1,B3P2,D,0.83,3.36,45.7,-0.65,-0.65,96.7,11.99,6.79,6.5,71.5,6.12
7,20,2,B3P2,D,0.86,3.48,45.67,-0.68,-0.68,96.67,12,6.79,6.49,71.4,6.11
7,20,3,B3P2,D,0.96,3.77,45.7,-0.66,-0.66,96.6,11.99,6.79,6.5,71.4,6.1
7,20,4,B3P2,D,0.88,3.54,45.63,-0.7,-0.7,96.6,12,6.79,6.5,71.4,6.09
7,20,5,B3P2,D,1.04,4.04,45.6,-0.62,-0.62,96.55,12,6.79,6.52,71.4,6.07
7,21,0,B3P2,D,0.9,3.6,45.58,-0.65,-0.65,96.65,12.02,6.8,6.52,71.4,6.05
7,21,1,B3P2,D,0.88,3.54,45.5,-0.58,-0.58,96.67,12.02,6.8,6.51,71.4,6.03
7,21,2,B3P2,D,0.88,3.52,45.5,-0.68,-0.68,96.68,12.03,6.8,6.53,71.4,6.02
7,21,3,B3P2,D,0.88,3.52,45.5,-0.64,-0.64,96.58,12.02,6.79,6.53,71.4,6
7,21,4,B3P2,D,0.89,3.55,45.48,-0.65,-0.65,96.5,12.02,6.79,6.54,71.4,5.98
7,21,5,B3P2,D,0.89,3.56,45.42,-0.61,-0.61,96.5,12.02,6.79,6.54,71.4,5.97
7,22,0,B3P2,D,0.95,3.75,45.4,-0.66,-0.66,96.45,12.02,6.79,6.54,71.4,5.97
7,22,1,B3P2,D,0.86,3.48,45.4,-0.67,-0.67,96.38,12,6.79,6.53,71.4,5.97
7,22,2,B3P2,D,0.9,3.59,45.4,-0.61,-0.61,96.3,12.01,6.79,6.54,71.4,5.94
7,22,3,B3P2,D,0.94,3.72,45.4,-0.61,-0.61,96.28,12.01,6.79,6.55,71.4,5.92
7,22,4,B3P2,D,0.95,3.74,45.4,-0.67,-0.67,96.28,12.01,6.79,6.55,71.4,5.92
7,22,5,B3P2,D,0.89,3.57,45.4,-0.71,-0.71,96.2,12,6.79,6.56,71.43,5.91
7,23,0,B3P2,D,0.9,3.58,45.4,-0.63,-0.63,96.2,12,6.79,6.56,71.48,5.91
7,23,1,B3P2,D,0.96,3.77,45.4,-0.62,-0.62,96.15,12,6.79,6.56,71.5,5.87
7,23,2,B3P2,D,0.92,3.66,45.4,-0.69,-0.69,96.1,12,6.79,6.56,71.5,5.86
7,23,3,B3P2,D,0.82,3.32,45.4,-0.6,-0.6,96.07,12,6.79,6.56,71.5,5.87
7,23,4,B3P2,D,0.86,3.46,45.4,-0.64,-0.64,96.1,12,6.79,6.56,71.5,5.86
7,23,5,B3P2,D,0.78,3.2,45.38,-0.66,-0.66,96.03,12,6.78,6.56,71.5,5.85
7,0,0,B3P2,D,0.8,3.25,45.32,-0.61,-0.61,96.02,12,6.78,6.57,71.5,5.84
7,0,1,B3P2,D,0.77,3.16,45.32,-0.66,-0.66,95.95,12,6.78,6.56,71.5,5.83
7,0,2,B3P2,D,0.65,2.79,45.3,-0.64,-0.64,95.92,12,6.78,6.56,71.5,5.82
7,0,3,B3P2,D,0.76,3.12,45.3,-0.63,-0.63,95.92,12,6.78,6.58,71.5,5.81
7,0,4,B3P2,D,0.84,3.4,45.3,-0.62,-0.62,95.9,12,6.78,6.58,71.5,5.79
7,0,5,B3P2,D,0.91,3.64,45.3,-0.64,-0.64,95.88,12,6.78,6.58,71.5,5.79
7,1,0,B3P2,D,0.83,3.35,45.3,-0.67,-0.67,95.85,12,6.78,6.58,71.5,5.78
7,1,1,B3P2,D,0.94,3.73,45.27,-0.68,-0.68,95.8,12,6.78,6.58,71.5,5.76
7,1,2,B3P2,D,0.69,2.9,45.25,-0.68,-0.68,95.8,12,6.78,6.59,71.57,5.76
7,1,3,B3P2,D,0.75,3.12,45.2,-0.72,-0.72,95.7,11.99,6.78,6.58,71.55,5.74
7,1,4,B3P2,D,0.64,2.74,45.2,-0.62,-0.62,95.62,11.99,6.78,6.58,71.6,5.73
7,1,5,B3P2,D,0.73,3.04,45.2,-0.61,-0.61,95.6,11.98,6.78,6.58,71.6,5.73
7,2,0,B3P2,D,0.76,3.13,45.2,-0.62,-0.62,95.58,11.98,6.78,6.59,71.6,5.73
7,2,1,B3P2,D,0.72,3.02,45.2,-0.59,-0.59,95.6,11.98,6.78,6.59,71.6,5.73
7,2,2,B3P2,D,0.82,3.32,45.2,-0.62,-0.62,95.6,11.98,6.78,6.58,71.6,5.72
7,2,3,B3P2,D,0.79,3.22,45.2,-0.64,-0.64,95.57,11.98,6.78,6.58,71.6,5.71
7,2,4,B3P2,D,0.69,2.91,45.2,-0.66,-0.66,95.57,11.98,6.77,6.57,71.57,5.71
7,2,5,B3P2,D,0.76,3.14,45.2,-0.66,-0.66,95.53,11.98,6.77,6.59,71.6,5.71
0,20,0,B3P3,S,0.53,3.19,34.1,-0.27,-0.66,98.52,12,7.2,3.58,52.2,6.87
0,20,1,B3P3,S,0.54,3.23,34.1,-0.28,-0.67,98.47,12,7.2,3.58,52.2,6.86
0,20,2,B3P3,S,0.46,2.97,34.1,-0.3,-0.69,98.28,11.97,7.19,3.61,52.2,6.86
0,20,3,B3P3,S,0.59,3.35,34.1,-0.28,-0.68,98.45,11.99,7.2,3.58,52.2,6.86
0,20,4,B3P3,S,0.51,3.14,34.1,-0.3,-0.68,98.2,11.97,7.2,3.62,52.2,6.83
0,20,5,B3P3,S,0.48,3.01,34.1,-0.3,-0.69,98.6,12.02,7.22,3.56,52.2,6.83
0,21,0,B3P3,S,0.51,3.13,34.1,-0.31,-0.7,98.63,12.02,7.23,3.58,52.2,6.82
0,21,1,B3P3,S,0.5,3.06,34,-0.31,-0.7,98.7,12.04,7.24,3.57,52.2,6.82
0,21,2,B3P3,S,0.71,3.74,34,-0.27,-0.66,98.7,12.04,7.24,3.57,52.18,6.8
0,21,3,B3P3,S,0.49,3.06,34,-0.32,-0.71,98.68,12.04,7.24,3.57,52.2,6.79
0,21,4,B3P3,S,0.52,3.17,34,-0.29,-0.68,98.62,12.04,7.24,3.58,52.2,6.78
0,21,5,B3P3,S,0.56,3.26,34,-0.28,-0.67,98.75,12.05,7.25,3.56,52.2,6.78
0,22,0,B3P3,S,0.37,2.69,34,-0.27,-0.66,98.67,12.04,7.25,3.58,52.2,6.78
0,22,1,B3P3,S,0.49,3.06,34,-0.32,-0.71,98.67,12.05,7.26,3.57,52.2,6.76
0,22,2,B3P3,S,0.48,3.04,34,-0.32,-0.72,98.6,12.04,7.25,3.59,52.2,6.76
0,22,3,B3P3,S,0.47,2.99,34,-0.3,-0.69,98.53,12.04,7.25,3.59,52.2,6.73
0,22,4,B3P3,S,0.47,2.99,34,-0.3,-0.69,98.4,12.02,7.25,3.6,52.2,6.73
0,22,5,B3P3,S,0.43,2.88,34,-0.33,-0.72,98.44,12.03,7.26,3.6,52.2,6.73
0,23,0,B3P3,S,0.42,2.84,34,-0.33,-0.72,98.37,12.02,7.26,3.6,52.2,6.72
0,23,1,B3P3,S,0.52,3.15,34,-0.32,-0.71,98.2,12,7.24,3.63,52.2,6.72
0,23,2,B3P3,S,0.51,3.12,34,-0.33,-0.72,97.92,11.97,7.22,3.64,52.2,6.71
0,23,3,B3P3,S,0.57,3.32,33.97,-0.3,-0.69,98.05,11.99,7.22,3.64,52.2,6.71
0,23,4,B3P3,S,0.44,2.91,33.9,-0.27,-0.66,98.02,11.99,7.22,3.65,52.2,6.7
0,23,5,B3P3,S,0.42,2.84,33.9,-0.29,-0.68,97.9,11.98,7.22,3.66,52.2,6.7
0,0,0,B3P3,S,0.58,3.32,33.9,-0.26,-0.65,97.87,11.98,7.21,3.65,52.2,6.69
0,0,1,B3P3,S,0.61,3.44,33.9,-0.28,-0.66,97.83,11.97,7.21,3.64,52.2,6.68
0,0,2,B3P3,S,0.58,3.33,33.9,-0.29,-0.68,97.54,11.93,7.19,3.69,52.2,6.68
0,0,3,B3P3,S,0.54,3.21,33.9,-0.28,-0.67,97.58,11.94,7.19,3.69,52.2,6.67
0,0,4,B3P3,S,0.58,3.32,33.9,-0.31,-0.7,97.62,11.96,7.2,3.68,52.2,6.65
0,0,5,B3P3,S,0.59,3.37,33.9,-0.3,-0.69,97.6,11.95,7.19,3.7,52.2,6.65
0,1,0,B3P3,S,0.55,3.23,33.9,-0.26,-0.65,97.53,11.94,7.19,3.7,52.2,6.65
0,1,1,B3P3,S,0.5,3.08,33.9,-0.3,-0.69,97.43,11.93,7.18,3.71,52.2,6.65
0,1,2,B3P3,S,0.61,3.42,33.9,-0.28,-0.67,97.3,11.92,7.18,3.72,52.2,6.64
0,1,3,B3P3,S,0.54,3.23,33.9,-0.3,-0.69,97.3,11.92,7.18,3.7,52.2,6.64
0,1,4,B3P3,S,0.38,2.72,33.9,-0.33,-0.72,97.03,11.89,7.17,3.74,52.2,6.64
0,1,5,B3P3,S,0.49,3.07,33.9,-0.34,-0.73,97.06,11.89,7.17,3.72,52.2,6.64
0,2,0,B3P3,S,0.45,2.95,33.9,-0.3,-0.69,97.03,11.89,7.16,3.73,52.2,6.64
0,2,1,B3P3,S,0.5,3.1,33.9,-0.27,-0.66,96.9,11.88,7.16,3.75,52.2,6.62
0,2,2,B3P3,S,0.47,2.99,33.9,-0.31,-0.7,96.88,11.87,7.15,3.76,52.2,6.62
0,2,3,B3P3,S,0.41,2.82,33.9,-0.34,-0.72,96.85,11.87,7.15,3.77,52.2,6.61
0,2,4,B3P3,S,0.48,3.03,33.9,-0.33,-0.72,96.75,11.86,7.15,3.78,52.2,6.61
0,2,5,B3P3,S,0.52,3.16,33.9,-0.32,-0.71,96.72,11.85,7.14,3.81,52.2,6.62
0,3,0,B3P3,S,0.53,3.18,33.9,-0.32,-0.7,96.83,11.87,7.14,3.79,52.2,6.62
0,3,1,B3P3,S,0.51,3.13,33.9,-0.29,-0.67,96.9,11.88,7.14,3.8,52.2,6.61
0,3,2,B3P3,S,0.49,3.04,33.9,-0.34,-0.73,96.86,11.87,7.13,3.79,52.2,6.61
0,3,3,B3P3,S,0.49,3.06,33.9,-0.28,-0.66,96.88,11.87,7.14,3.78,52.2,6.61
0,3,4,B3P3,S,0.45,2.92,33.9,-0.27,-0.66,96.88,11.87,7.14,3.77,52.2,6.61
0,3,5,B3P3,S,0.56,3.27,33.9,-0.31,-0.7,96.7,,7.13,3.82,52.2,6.6
0,4,0,B3P3,S,0.52,3.13,33.9,-0.29,-0.68,96.8,11.87,7.14,3.8,52.2,6.59
0,4,1,B3P3,S,0.52,3.13,33.9,-0.33,-0.71,96.8,11.87,7.14,3.77,52.2,6.58
0,4,2,B3P3,S,0.55,3.24,33.9,-0.28,-0.67,96.8,11.87,7.14,3.79,52.2,6.58
0,4,3,B3P3,S,0.54,3.23,33.83,-0.3,-0.69,96.72,11.87,7.14,3.79,52.2,6.56
0,4,4,B3P3,S,0.61,3.44,33.8,-0.34,-0.72,96.7,11.87,7.14,3.79,52.2,6.56
0,4,5,B3P3,S,0.55,3.25,33.8,-0.31,-0.7,96.62,11.86,7.13,3.79,52.2,6.55
0,5,0,B3P3,S,0.56,3.27,33.8,-0.32,-0.71,96.57,11.86,7.13,3.79,52.2,6.55
0,5,1,B3P3,S,0.6,3.41,33.8,-0.25,-0.64,96.6,11.85,7.13,3.8,52.2,6.55
0,5,2,B3P3,S,0.51,3.11,33.8,-0.29,-0.68,96.58,11.85,7.13,3.8,52.2,6.55
0,5,3,B3P3,S,0.55,3.24,33.8,-0.26,-0.65,96.47,11.85,7.13,3.81,52.2,6.54
0,5,4,B3P3,S,0.69,3.67,33.8,-0.28,-0.67,96.42,11.84,7.12,3.81,52.2,6.53
0,5,5,B3P3,S,0.54,3.22,33.8,-0.29,-0.68,96.35,11.83,7.12,3.8,52.2,6.53
0,6,0,B3P3,S,0.59,3.38,33.8,-0.27,-0.66,96.33,11.83,7.12,3.82,52.2,6.53
0,6,1,B3P3,S,0.61,3.42,33.8,-0.32,-0.72,96.33,11.83,7.12,3.81,52.2,6.52
0,6,2,B3P3,S,0.55,3.24,33.8,-0.31,-0.7,96.3,11.83,7.12,3.82,52.3,6.52
0,6,3,B3P3,S,0.48,3.04,33.8,-0.33,-0.71,96.28,11.82,7.11,3.78,52.3,6.52
0,6,4,B3P3,S,0.5,3.09,33.8,-0.28,-0.67,96.2,11.82,7.11,3.78,52.3,6.51
0,6,5,B3P3,S,0.57,3.29,33.8,-0.29,-0.68,96.18,11.82,7.11,3.82,52.3,6.51
0,7,0,B3P3,S,0.42,2.83,33.8,-0.29,-0.68,96.17,11.82,7.11,3.77,52.3,6.51
0,7,1,B3P3,S,0.5,3.07,33.8,-0.29,-0.68,96.12,11.81,7.11,3.83,52.3,6.51
0,7,2,B3P3,S,0.44,2.92,33.8,-0.29,-0.68,96.1,11.81,7.1,3.83,52.3,6.5
0,7,3,B3P3,S,0.56,3.27,33.8,-0.32,-0.71,96.12,11.81,7.11,3.8,52.3,6.5
0,7,4,B3P3,S,0.52,3.16,33.8,-0.27,-0.66,96,11.8,7.1,3.84,52.3,6.5
0,7,5,B3P3,S,0.49,3.06,33.8,-0.33,-0.72,96.08,11.81,7.1,3.82,52.3,6.5
0,8,0,B3P3,S,0.44,2.91,33.8,-0.33,-0.72,96.05,11.8,7.1,3.83,52.3,6.5
0,8,1,B3P3,S,0.4,2.79,33.8,-0.35,-0.74,96,11.8,7.1,3.84,52.3,6.49
0,8,2,B3P3,S,0.46,2.98,33.8,-0.31,-0.7,95.98,11.8,7.1,3.83,52.3,6.49
0,8,3,B3P3,S,0.36,2.66,33.8,-0.33,-0.72,95.97,11.8,7.1,3.84,52.3,6.49
0,8,4,B3P3,S,0.31,2.5,33.8,-0.35,-0.74,96,11.8,7.1,3.82,52.3,6.48
0,8,5,B3P3,S,0.34,2.58,33.8,-0.32,-0.71,96,11.8,7.11,3.78,52.3,6.49
0,9,0,B3P3,S,0.26,2.34,33.8,-0.34,-0.72,96.05,11.81,7.11,3.82,52.3,6.5
0,9,1,B3P3,S,0.24,2.27,33.8,-0.39,-0.78,96.07,11.81,7.11,3.79,52.3,6.5
0,9,2,B3P3,S,0.14,1.98,33.8,-0.35,-0.74,96.08,11.81,7.11,3.81,52.3,6.5
0,9,3,B3P3,S,0.1,1.86,33.8,-0.38,-0.77,96.1,11.81,7.11,3.79,52.3,6.5
0,9,4,B3P3,S,0.01,1.59,33.8,-0.36,-0.76,96.1,11.8,7.11,3.79,52.3,6.51
0,9,5,B3P3,S,0.01,1.58,33.8,-0.38,-0.77,96.05,11.8,7.11,3.79,52.27,6.52
0,10,0,B3P3,S,-0.02,1.49,33.8,-0.36,-0.74,96.03,11.8,7.1,3.71,52.2,6.52
0,10,1,B3P3,S,0.05,1.7,33.8,-0.39,-0.78,95.93,11.78,7.09,3.8,52.2,6.52
0,10,2,B3P3,S,-0.05,1.39,33.8,-0.34,-0.73,96.05,11.8,7.1,3.79,52.2,6.54
0,10,3,B3P3,S,-0.06,1.36,33.8,-0.4,-0.78,96.15,11.8,7.1,3.75,52.2,6.55
0,10,4,B3P3,S,0,1.54,33.85,-0.36,-0.75,96.2,11.8,7.1,3.75,52.2,6.57
0,10,5,B3P3,S,-0.05,1.38,33.9,-0.35,-0.74,96.22,11.8,7.09,3.76,52.2,6.6
0,11,0,B3P3,S,-0.06,1.37,33.9,-0.35,-0.74,96.33,11.8,7.08,3.73,52.2,6.65
0,11,1,B3P3,S,0.02,1.6,33.92,-0.34,-0.73,96.4,11.8,7.08,3.76,52.2,6.68
0,11,2,B3P3,S,-0.1,1.22,34,-0.35,-0.74,96.65,11.8,7.08,3.7,52.2,6.75
0,11,3,B3P3,S,-0.12,1.16,34,-0.34,-0.72,96.75,11.81,7.08,3.74,52.2,6.77
0,11,4,B3P3,S,-0.13,1.15,34,-0.35,-0.73,96.73,11.8,7.07,3.73,52.2,6.78
